,DISTTYPE,IMG,APP,ID,JOB_ID,TASKS_PER_NODE,START_OF_FILE,START_OF_APPLICATION,MAX_STARTUP,MAX_IMPORT,MAX_VISIT,MAX_MPI,MAX_TOTAL,END_OF_APPLICATION,END_OF_FILE,LUSTREBLOCK,SQUASHBLOCK,STRIPE_PATTERN,CLUSTER_NAME,CPUS_PER_NODE,NODECOUNT
452,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541811873.041690341,11723,32(x512),1541811873.072148510,1541811893.117520089,12.4777834415,4.45237994194,32.0393970013,7.2737569809,51.7347583771,1541811948.339330049,1541811961.922106258,64k,1m,all,moon,32,512
453,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542139225.850656709,11910,32,1542139225.881900713,1542139226.201924787,6.37231373787,2.17569994926,29.8241660595,6.98648810387,44.71198368073,1542139271.526197391,1542139271.840191741,64k,128k,one,moon,32,1
454,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542137483.040393534,11904,32(x512),1542137483.071130461,1542137503.277515614,6.67569994926,2.96804499626,29.711534977,7.26100802422,44.88049530985,1542137550.387950061,1542137564.053015052,64k,128k,one,moon,32,512
455,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542137633.636964155,11905,32(x1024),1542137633.667238717,1542137674.127166325,72.2368044853,3.09614086151,30.1441628933,7.27491593361,108.90191459647,1542137788.206779692,1542137815.446370080,64k,128k,one,moon,32,1024
456,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542139346.288388483,11911,32,1542139346.319778220,1542139346.641007293,2.649477005,1.74535512924,29.5481510162,6.42568588257,40.22028422352,1542139387.542418229,1542139387.858154455,64k,128k,one,moon,32,1
457,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541811691.254102861,11722,32(x512),1541811691.284302063,1541811711.354095189,12.4085872173,4.62475585938,31.9665839672,7.3414478302,52.19049239157,1541811767.170260731,1541811780.722219304,64k,1m,all,moon,32,512
458,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541720531.318190563,11291,32,1541720531.347551545,1541720532.790809146,6.01860499382,2.50323104858,29.7908511162,6.46155118942,44.22188615802,1541720577.774757075,1541720578.755931317,1m,128k,all,moon,32,1
459,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541767342.959116747,11508,32(x1024),1541767342.990365714,1541767351.026833474,2.98714137077,2.64592599869,31.5460920334,7.3346259594,41.553907632839994,1541767400.512018947,1541767408.731433463,1m,1m,all,moon,32,1024
460,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154217.422440575,12001,32(x128),1542154217.453799657,1542154218.518298651,6.08077597618,2.09952902794,30.1903550625,7.27509284019,44.64773201944,1542154264.334160105,1542154265.391420335,1m,128k,all,moon,32,128
461,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541707881.780345793,11246,32(x1024),1541707881.810419491,1541707925.391988010,39.0933713913,5.06634879112,31.8153429031,7.27324485779,77.3089663983,1541708007.622335862,1541708034.440154717,1m,128k,two,moon,32,1024
462,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541769175.425711261,11520,32(x512),1541769175.455545754,1541769191.639503700,51.1794216633,20.6254251003,32.8199138641,7.21604895592,87.53253078457,1541769283.681863308,1541769293.315160659,1m,1m,two,moon,32,512
463,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1542157766.040784358,12029,32(x1024),1542157766.071691170,1542157774.045038589,2.96364498138,2.28048110008,29.6141459942,7.33870887756,40.9665741921,1542157822.362486365,1542157830.643317896,1m,128k,one,moon,32,1024
464,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541772630.405203493,11534,32,1541772630.434699043,1541772631.874815475,11.7351896763,3.66042709351,30.9841320515,6.47888493538,51.26315355306,1541772684.949128882,1541772685.911847183,1m,1m,two,moon,32,1
465,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541764218.198969811,11497,32(x128),1541764218.229769721,1541764219.303750762,2.75689148903,1.87808609009,30.4495551586,7.26079201698,41.27663660046,1541764262.209281517,1541764263.287461024,1m,1m,all,moon,32,128
466,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541761963.927195258,11483,32(x512),1541761963.957414340,1541761984.017590077,12.6241047382,4.70724797249,32.0593800545,7.23565983772,52.61682891846,1541762039.539000049,1541762053.106086503,1m,1m,all,moon,32,512
467,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542174268.471755437,12161,32(x1024),1542174268.502594638,1542174276.500061192,2.87557554245,2.72184085846,29.6487050056,7.31584715843,40.59507822991,1542174324.295434493,1542174332.370338246,64k,128k,all,moon,32,1024
468,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541759198.826027418,11468,32(x1024),1541759198.856063288,1541759231.110489517,36.6809306145,20.7624008656,32.6072380543,7.27456903458,74.30316972727,1541759312.048287072,1541759331.513142052,1m,1m,all,moon,32,1024
469,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542176586.855622348,12175,32(x1024),1542176586.885943056,1542176594.902058412,2.95874500275,2.2246658802,29.6641819477,7.32219314575,41.04149293904,1542176642.731921750,1542176650.975079291,64k,128k,one,moon,32,1024
470,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541731978.255940268,11332,32,1541731978.286548008,1541731979.443990990,21.9626049995,13.8959579468,28.4215099812,7.06727600098,58.96818780908001,1541732041.605326802,1541732042.310017702,1m,128k,one,moon,32,1
471,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541756284.718971286,11454,32,1541756284.749395043,1541756285.926527198,29.8018682003,14.5379011631,30.4642539024,6.44140911102,66.30638504026001,1541756355.165167001,1541756355.865039217,1m,1m,all,moon,32,1
472,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542172328.825387139,12149,32(x512),1542172328.855869157,1542172332.892468441,2.77762436867,1.96235585213,29.854115963,7.32367515564,40.73847961428,1542172376.172100836,1542172380.219101647,64k,128k,all,moon,32,512
473,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542131624.780840495,11871,32,1542131624.811115629,1542131625.995636177,19.5278646946,14.3163759708,29.5837390423,6.48891806602,57.62702751162,1542131686.603461364,1542131687.299888083,64k,128k,one,moon,32,1
474,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541806282.546390948,11695,32(x128),1541806282.576753504,1541806286.743877470,39.9309797287,20.1245090961,31.6893439293,7.22764611244,74.97366642949,1541806365.284615793,1541806367.767378232,64k,1m,all,moon,32,128
475,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803758.918190583,11681,32(x512),1541803758.949085714,1541803762.992237671,2.76749277115,1.91578698158,29.5835049152,7.35341286659,40.29566550251,1541803807.058717420,1541803811.115932396,64k,1m,one,moon,32,512
476,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541799311.862624100,11656,32(x128),1541799311.891884780,1541799317.006265996,12.1265156269,4.40444803238,31.7186250687,7.20307993889,52.17752289773,1541799371.103232435,1541799374.595112123,64k,1m,one,moon,32,128
477,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541795166.093863542,11642,32(x512),1541795166.124361559,1541795182.236882187,36.6149554253,20.1093170643,32.5987489223,7.26845598221,71.78310751912,1541795259.748917947,1541795269.419011817,64k,1m,one,moon,32,512
478,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541799041.320894998,11654,32,1541799041.350737560,1541799042.790847690,11.239743948,3.06427598,31.421820879,6.45626497269,50.99630403522,1541799095.348824880,1541799096.323646371,64k,1m,one,moon,32,1
479,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541794774.289473122,11640,32(x512),1541794774.320025960,1541794791.648177559,72.2818090916,20.5447688103,32.3469178677,7.34462499619,107.3651323318,1541794903.633163097,1541794913.332676137,64k,1m,one,moon,32,512
480,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542136581.985763673,11898,32(x128),1542136582.016239881,1542136587.148166803,6.74358963966,2.98284196854,29.7194499969,7.34978890419,44.803710699110006,1542136633.694057399,1542136637.185629689,64k,128k,one,moon,32,128
481,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541801986.821818930,11668,32(x1024),1541801986.852101963,1541802026.901726968,12.7178657055,4.70386815071,31.5988960266,7.38601517677,52.08607864383,1541802086.622660574,1541802114.040657763,64k,1m,one,moon,32,1024
482,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541806583.714834282,11697,32(x128),1541806583.745040700,1541806587.857419659,34.7134246826,19.794164896,32.3286528587,7.26645207405,71.3651556968,1541806663.578711979,1541806666.056439940,64k,1m,all,moon,32,128
483,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803999.723325627,11683,32(x512),1541803999.754238930,1541804003.812228210,2.7720849514,2.07530093193,29.8885259628,7.26582694054,40.70840978621,1541804048.140147565,1541804052.211283259,64k,1m,one,moon,32,512
484,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542131924.871944517,11873,32,1542131924.902454641,1542131926.070265122,20.8241322041,13.9624340534,29.0625679493,6.48630595207,57.96799302099999,1542131988.960828360,1542131989.667427466,64k,128k,one,moon,32,1
485,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541756585.529582063,11456,32(x128),1541756585.560089061,1541756589.651746527,35.8939497471,19.891682148,32.8543200493,7.25078988075,73.33172368995,1541756666.041877664,1541756668.542707782,1m,1m,all,moon,32,128
486,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541731677.763402184,11330,32,1541731677.794075169,1541731678.984723319,24.4484288692,13.276640892,27.7494399548,6.34294509888,60.06185388571,1541731742.668141145,1541731743.365906221,1m,128k,one,moon,32,1
487,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541753460.424571213,11442,32(x512),1541753460.454671789,1541753464.523544350,2.7958521843,1.99165892601,30.0199680328,7.29374504089,41.18287992482,1541753508.376015719,1541753512.434895220,1m,1m,one,moon,32,512
488,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542177007.814283969,12177,32(x1024),1542177007.845044894,1542177015.934905544,2.9073984623,2.28877687454,30.7203269005,7.34005498886,40.763072729150004,1542177063.943302549,1542177072.238047851,64k,128k,one,moon,32,1024
489,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541763977.316185688,11495,32(x128),1541763977.346810533,1541763978.419195488,2.77926635742,2.0323548317,29.9675629139,7.26247596741,41.08907842636,1541764020.674558906,1541764021.750959314,1m,1m,all,moon,32,128
490,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541761602.860817707,11481,32(x512),1541761602.890910216,1541761622.988765199,12.5574295521,4.5358479023,32.0919420719,7.55549287796,52.61624550816,1541761678.350864796,1541761691.899750551,1m,1m,all,moon,32,512
491,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541770076.617824889,11522,32(x512),1541770076.647590543,1541770094.153602061,37.4943554401,20.1844000816,32.5722868443,7.23841118813,74.1402192115,1541770172.788918629,1541770182.457029549,1m,1m,two,moon,32,512
492,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541772901.372070920,11536,32(x128),1541772901.402129955,1541772906.500244446,12.1718826294,4.46377396584,32.1930799484,7.15174293518,52.06290769573,1541772960.372905181,1541772963.834489700,1m,1m,two,moon,32,128
493,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542156111.801497574,12017,32(x1024),1542156111.832802348,1542156120.033835267,2.92727708817,2.54770994186,30.3607339859,7.30353403091,40.73384451864,1542156168.571398390,1542156176.820514252,1m,128k,all,moon,32,1024
494,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154337.558365507,12003,32(x128),1542154337.588710758,1542154338.640605807,2.7646522522,1.99509882927,29.7688519955,7.21287703514,40.547743320470005,1542154380.601107342,1542154381.661633644,1m,128k,all,moon,32,128
495,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541719780.005946639,11287,32(x1024),1541719780.035944595,1541719812.157526682,26.7558846474,16.4144258499,30.914604187,7.4703938961,63.72505664829,1541719881.380448583,1541719900.939176455,1m,128k,all,moon,32,1024
496,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541720771.387239162,11293,32,1541720771.417352837,1541720772.854011347,5.90108132362,2.54986190796,29.2945668697,6.5308098793,43.75576925273,1541720817.246369044,1541720818.217098610,1m,128k,all,moon,32,1
497,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541811330.203268461,11720,32(x512),1541811330.232544750,1541811351.509312722,14.9286615849,4.64171886444,32.1390221119,7.31047201157,53.41193580625001,1541811408.186644922,1541811421.751557760,64k,1m,all,moon,32,512
498,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541809077.098967368,11708,32(x1024),1541809077.129435438,1541809109.209620664,36.7987496853,20.7047429085,34.0017831326,7.28362298012,73.92650866506001,1541809188.823584865,1541809208.273836187,64k,1m,all,moon,32,1024
499,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542139585.782283295,11913,32,1542139585.813594301,1542139586.138024805,2.65351629257,1.74949097633,29.4089479446,6.45671510696,40.10927844049,1542139628.119537308,1542139628.429967162,64k,128k,one,moon,32,1
500,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542139466.350887932,11912,32,1542139466.381716512,1542139466.700902304,2.65266346931,1.74998998642,29.5879487991,7.10063314438,40.59813761711,1542139507.869717952,1542139508.181525210,64k,128k,one,moon,32,1
501,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542137903.738994232,11906,32(x1024),1542137903.769379360,1542137944.080866736,7.03967452049,3.05535316467,29.8944511414,7.29719495773,44.58934354781999,1542137996.478957586,1542138023.711970151,64k,128k,one,moon,32,1024
502,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541811510.748404948,11721,32(x512),1541811510.778553134,1541811530.853883120,12.3887505531,4.47799015045,32.030134201,7.3115530014,51.90707898132,1541811586.178428726,1541811599.749168171,64k,1m,all,moon,32,512
503,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541720651.020552327,11292,32,1541720651.050944041,1541720652.458567406,6.14699983597,2.71907091141,28.9075689316,6.43636703491,43.17547869684,1541720697.367433206,1541720698.346753645,1m,128k,all,moon,32,1
504,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541719569.387952251,11286,32(x1024),1541719569.418197077,1541719604.869050880,26.5188052654,17.0767569542,31.2141239643,7.30632519722,64.09484720223999,1541719674.096532133,1541719693.388894659,1m,128k,all,moon,32,1024
505,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154277.860801626,12002,32(x128),1542154277.892067526,1542154278.948690466,2.76126670837,2.69211292267,30.0203990936,7.26933908463,40.55294775966,1542154320.903556886,1542154321.976755104,1m,128k,all,moon,32,128
506,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542156037.117350904,12016,32(x1024),1542156037.147776632,1542156045.226599241,2.91509246826,2.80093002319,30.381747961,7.36416292191,41.25740361209999,1542156093.272425513,1542156101.343720318,1m,128k,all,moon,32,1024
507,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541717316.115976855,11279,32(x128),1541717316.146362085,1541717320.574699109,24.5801870823,16.1868181229,30.3402879238,7.1151330471,61.82478117939,1541717386.401454343,1541717388.882919709,1m,128k,all,moon,32,128
508,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541773052.059752651,11537,32(x128),1541773052.089940974,1541773057.198599797,12.5549380779,4.28095006943,31.7242109776,7.25242805481,52.81584191325,1541773111.314724793,1541773114.769094783,1m,1m,two,moon,32,128
509,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541770257.700892458,11523,32(x512),1541770257.731330025,1541770273.844670142,37.1596558094,20.9630789757,32.2860040665,7.21428513527,73.59731221201001,1541770352.030561436,1541770361.696537258,1m,1m,two,moon,32,512
510,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541761422.437221600,11480,32(x512),1541761422.466561717,1541761443.955067785,14.8039662838,4.70142102242,32.4200079441,7.29608488083,54.633662223769996,1541761501.651524578,1541761515.212428568,1m,1m,all,moon,32,512
511,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541763857.822862738,11494,32,1541763857.853055835,1541763858.166971295,2.64095544815,1.74656295776,29.2357649803,6.42742609978,39.95135331152,1541763898.676024457,1541763898.985076844,1m,1m,all,moon,32,1
512,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541756735.966448934,11457,32(x128),1541756735.996866355,1541756740.098475674,37.6986372471,20.7490661144,31.9745948315,7.18468213081,74.02735733981999,1541756817.257237647,1541756819.742707013,1m,1m,all,moon,32,128
513,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541731827.228019658,11331,32,1541731827.258645117,1541731828.435923386,20.0860793591,14.4525520802,28.6679279804,6.36725187302,57.34342837333,1541731889.428554068,1541731890.133096620,1m,128k,one,moon,32,1
514,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542131775.395526300,11872,32,1542131775.426043387,1542131776.601455267,21.9981148243,13.0970640182,28.1383850574,6.40894198418,58.25595307348,1542131837.262740763,1542131837.973949461,64k,128k,one,moon,32,1
515,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803879.384649701,11682,32(x512),1541803879.415783608,1541803883.485604839,2.7804517746,2.01425409317,29.6693818569,7.25686812401,40.86910271645,1541803927.330866750,1541803931.386807021,64k,1m,one,moon,32,512
516,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541806433.069377609,11696,32(x128),1541806433.099816488,1541806437.196518271,35.4596683979,19.8640899658,32.2572360039,7.17772388458,71.02578258515,1541806512.282196824,1541806514.755984727,64k,1m,all,moon,32,128
517,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541802197.389169238,11669,32(x1024),1541802197.419440188,1541802237.582665856,13.074388504,4.50472688675,31.8771960735,7.41499400139,51.97522687915,1541802297.167927681,1541802324.234854708,64k,1m,one,moon,32,1024
518,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542136702.454070488,11899,32(x128),1542136702.483886313,1542136707.626468325,6.62723994255,2.99260997772,30.056333065,7.25570988655,44.83727788928,1542136753.908355296,1542136757.408283926,64k,128k,one,moon,32,128
519,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541794985.548446858,11641,32(x512),1541794985.579088978,1541795001.683042510,37.3734452724,20.1398689747,31.7705030441,7.34186291695,73.29144239416,1541795079.225675267,1541795088.900498017,64k,1m,one,moon,32,512
520,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541799161.300846778,11655,32(x128),1541799161.330329888,1541799166.842296184,18.8800673485,4.24079799652,31.8897678852,7.27028203011,58.804034471550004,1541799227.571729826,1541799231.070761153,64k,1m,one,moon,32,128
521,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541793542.803346628,11632,32,1541793542.833816371,1541793544.002734966,28.7617297173,13.9585390091,29.1161680222,6.4424290657,65.52385401727,1541793613.729114640,1541793614.434430160,64k,1m,one,moon,32,1
522,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1541834530.978811303,11815,32(x128),1541834531.009167069,1541834535.554705848,28.4806125164,16.0397970676,30.6398141384,7.17094111443,65.79732060434999,1541834605.427433263,1541834607.936358633,64k,128k,all,moon,32,128
523,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541832547.776545711,11801,32(x512),1541832547.807715799,1541832551.883791561,2.81632399559,1.85841012001,29.7882900238,7.28868794441,40.70990443233,1541832594.549661532,1541832598.607940970,64k,128k,two,moon,32,512
